0,1,2,0,12,1,1688,1688,574,2014846,2
0,5,18,2,0,0,3059,3059,1493,1665099,3
0,2,11,1,4,12,19091,19091,17352,17328422,2
0,57,11,3,58,4,12231,12231,658,45758503,3
0,0,14,1,0,0,39,39,236,29196,2
0,0,1,0,5,7,157,157,1123,446847,1
0,1,6,0,9,31,5,5,472,12013,1
0,5,2,4,40,11,1017,1017,154,1089302,2
0,0,9,0,0,0,24,24,184,23586,1
0,0,22,0,2,4,39,39,4,2449,1
0,0,18,0,2,0,5055,5055,79721,302878621,1
0,2,14,1,1,0,5661,5661,283,24162682,3
0,0,1,0,0,0,47,47,231,73534,1
0,2,2,1,11,1,5093,5093,1661,1046457,2
0,0,10,0,22,8,14,14,119,7213,2
0,36,2,4,522,2,502,502,115,1100587,3
0,40,3,10,25,14,57908,57908,865,56621538,3
0,0,19,0,1,0,0,0,5,73,1
0,311,9,24,5,11,12381,12381,202,5887663,3
0,0,4,0,0,0,0,0,27,2961,1
0,1,16,0,0,0,0,0,165,12606,1
0,0,17,0,39,4,35,35,74,3224,1
0,5,3,4,5,1,10030,10030,863,5348315,3
0,31,7,3,0,0,1581,1581,116,2788514,3
0,6478,12,1114,0,0,130,130,121,1055852,3
0,3,3,5,22,2,8972,8972,983,6487275,3
0,0,18,0,2,0,428,428,1157,4261820,2
0,8,9,2,1,0,8880,8880,2270,38614062,2
0,0,10,0,2,0,377,377,20141,265654,2
0,1,3,0,4,0,1787,1787,1125,10755684,2
0,0,6,0,0,1,0,0,4,35,1
0,5,11,0,111,1,518,518,238,2342103,2
0,0,6,0,46,132,233,233,1030,1892610,1
0,0,14,0,0,0,2,2,44,3219,1
0,1,11,0,11,1,4563,4563,1142,13055242,3
0,0,11,0,0,1,12,12,181,22751,1
0,0,12,0,7,3,0,0,1481,45290,1
0,13,8,4,7,17,9496,9496,146,1409395,2
0,0,17,0,14,33,14,14,76,211671,1
0,29,3,9,9,2,4917,4917,142,928306,3
0,0,13,0,0,0,1,1,16,1750,1
0,3,8,0,0,0,10,10,208,205892,2
0,0,16,0,110,0,624,624,986,10268331,2
0,66,3,57,6,1,27046,27046,1440,54781509,3
0,0,16,0,134,565,145,145,27,839,1
0,1,16,0,32,127,115,115,470,166205,1
0,1,7,1,158,0,97,97,204,17267,2
0,140,3,96,28,11,80263,80263,589,22917932,3
0,1,20,0,103,8,88,88,433,32788,1
0,0,15,0,17,34,365,365,664,2689270,1
0,0,13,0,0,0,0,0,7,88,1
0,0,21,0,0,0,0,0,9,308,1
0,32,11,1,20,7,763802,763802,44339,1662424274,3
0,0,14,0,1,0,7,7,10,5643,2
0,3,10,0,7,0,2,2,24,2356,1
0,0,16,0,101,2838,2190,2190,2997,37331045,1
0,6,20,8,12,2,877,877,34,250321,2
0,0,22,0,0,0,4,4,79,528,1
0,6,15,0,17,4,7,7,37,14145,3
0,8,2,14,82,55,808,808,239,73513,2
0,0,18,0,8376,12,1421,1421,89,6867,2
0,4,1,0,2,0,67,67,181,49255,2
0,2,2,2,19,1,50,50,49,267587,2
0,2,11,0,1,1,6,6,88,14155,2
0,27,8,8,2,4,11117,11117,700,4431629,3
0,2,2,0,3,0,87,87,590,568057,2
0,0,10,0,2,0,9,9,59,13140,2
0,15,3,6,26,5,11029,11029,2260,15346449,3
0,0,18,0,2,0,3610,3610,44568,136982505,1
0,4,8,5,1614,6343,6982,6982,2324,4918592,2
0,0,10,0,0,0,0,0,40,4434,2
0,1,17,2,16,1,20,20,48,1548,1
0,0,1,0,1,0,299,299,179,21910,1
0,0,11,0,0,0,0,0,24,2172,2
0,7,11,1,635,4,5495,5495,1772,28745492,2
0,0,15,0,144,10,1291,1291,9424,8628253,1
0,34,2,52,499,59,6427,6427,208,2757965,3
0,0,5,0,1,0,360,360,479,671991,1
0,412,3,174,59,0,33306,33306,680,9404195,3
0,0,9,0,242,0,358,358,163,4031070,1
0,6,18,2,0,0,3753,3753,1332,7801989,2
0,0,5,0,226,1,9611,9611,5870,48416921,1
0,4,18,1,3,0,24497,24497,313937,1660335653,3
0,5,18,0,2,2,2904,2904,1136,17808671,3
0,0,21,0,5,14,0,0,32,134,1
0,0,18,0,0,0,1144,1144,1166,9520807,1
0,0,7,0,0,0,4,4,218,13610,1
0,3,8,4,48,1,57,57,52,5200,2
0,0,10,0,0,0,0,0,21,925,2
0,0,7,0,1,0,5697,5697,2164,43732743,2
0,0,2,0,7,1,5764,5764,9340,3020723,1
0,0,1,0,3,9,0,0,117,2155,1
0,0,18,0,4,0,6367,6367,101773,186587981,1
0,3,1,6,3346,5,554,554,143,11144,1
0,1,20,0,6,5,258,258,1112,343258,1
0,0,5,0,100,132,111,111,2032,84938,1
0,45,11,14,11,0,7375,7375,15201,121647554,3
0,0,17,0,1,1,1,1,37,1525,1
0,22,10,8,97,7,10186,10186,104,234952,2
0,0,6,0,0,0,0,0,16,158,1
0,0,17,0,0,2,2,2,22,2407,2
0,3,10,4,149,5,1566,1566,310,1115855,2
0,2,10,0,184,1,131,131,103,51982,2
0,0,7,0,5,8,1,1,36,2226,2
0,0,10,0,75,40,75,75,648,119141,2
0,0,16,0,5147,2,581,581,197,62431,2
0,1,10,3,5,1,4,4,11,602,1
0,0,22,0,10,3,1084,1084,355,1082711,1
0,39,3,7,2,0,5585,5585,518,1472378,3
0,87,3,24,13,0,27542,27542,1689,11841841,3
0,0,13,0,9,4,142,142,2341,279488,1
0,12,11,10,13,0,54,54,182,62801,3
0,2,4,1,92,12,63114,63114,4580,141867720,2
0,319,3,210,3,1,51415,51415,425,90131760,3
0,0,7,0,28,0,82,82,211,77327,1
0,0,16,0,0,0,1,1,19,288,1
0,0,1,0,0,0,0,0,2,31,1
0,0,6,0,0,0,6,6,1153,293612,1
0,0,21,0,0,1,0,0,168,979,1
0,11,18,0,131,0,5704,5704,3682,4159520,3
0,0,13,0,6,23,5,5,103,5409,1
0,0,15,0,0,1,2,2,39,6348,1
0,0,16,0,11,1,24,24,820,49532,1
0,0,18,0,0,1,55,55,2714,167796,1
0,1,18,0,61,0,1181,1181,2990,11915890,2
0,0,5,0,0,0,0,0,17,642,1
0,1,13,1,7,1,1123,1123,549,1546687,1
0,1,16,0,0,1,154,154,1044,857826,2
0,17,7,27,1834,26,1633,1633,520,2946439,3
0,32,7,126,6,0,11472,11472,354,22147809,3
0,2,6,1,144,1,2265,2265,1287,6964558,2
0,7,2,11,3,0,1329,1329,128,154174,2
0,0,1,0,388,11,368,368,71,20327,1
0,43,3,17,26,134,45491,45491,1539,41141465,3
0,1,10,1,88,0,760,760,1204,1597510,2
0,0,21,0,0,4,0,0,41,633,1
0,0,16,0,0,0,231,231,2150,1099609,1
0,0,2,1,16,5,7869,7869,6256,20328781,2
0,0,6,0,0,0,0,0,226,710,1
0,4,18,0,2,0,418,418,1146,1624343,2
0,2,9,0,21,10,2,2,31,3777,2
0,0,20,0,0,0,22,22,279,10190,1
0,128,3,22,8,0,18562,18562,1290,4538169,3
0,3,12,2,13,12,197,197,1955,528874,3
0,1,14,0,0,0,0,0,9,16480,1
0,0,17,0,14,11,4,4,89,11332,2
0,1,18,0,5,7,1064,1064,3292,3095118,2
0,50,3,29,311,1,3148,3148,369,1114530,3
0,2,22,0,17,6,465,465,1034,52243,1
0,10,17,0,10,2,1372,1372,905,1868648,3
0,0,6,0,2,2,0,0,584,6760,1
0,539,3,145,4,0,51611,51611,361,9708041,3
0,1,18,1,0,783,2452,2452,18262,40054262,2
0,276,3,87,17,20,41534,41534,367,15230406,3
0,0,7,0,0,0,0,0,31,513,1
0,76,3,26,39,4,87223,87223,1014,19534220,3
0,4,8,5,0,0,16009,16009,4187,8028654,3
0,7,10,9,4,10,2715,2715,468,14106453,2
0,0,18,0,0,0,1976,1976,32344,52330586,2
0,3,11,0,0,0,45,45,681,355416,2
0,1,8,0,0,4,3,3,46,65844,2
0,0,17,0,0,0,1,1,108,2065,1
0,0,11,0,0,1,29,29,155,29673,2
0,0,7,0,6,0,936,936,880,1125252,2
0,0,1,0,0,0,2,2,25,2807,2
0,51,11,12,0,0,746,746,425,234157,3
0,4,7,1,6,1,126,126,769,395589,1
0,10,10,1,10,0,6485,6485,112,40622185,3
0,4,16,0,29,7,705096,705096,3946,2051207609,2
0,2,7,0,15,1,326,326,307,1246808,2
0,20,3,0,889,1,2208,2208,697,8127304,3
0,0,2,0,11,6,1634,1634,21540,3063955,1
0,127,3,54,1640,87,63017,63017,2463,44770401,3
0,1,1,0,5,0,299,299,4299,531065,1
0,0,9,0,2,0,707,707,58,772457,1
0,0,22,0,0,0,0,0,841,1890,1
0,0,6,0,105,0,207,207,935,781500,2
0,68,3,14,38,4,2549,2549,299,1255892,3
0,59,9,20,62,0,526,526,208,427106,3
0,1,10,0,3,0,41,41,117,186362,2
0,2,11,1,68,191,18,18,375,17972,1
0,36,7,18,11,54,819,819,253,394336,3
0,21,2,6,19,2,5248,5248,3559,8770531,3
0,0,9,0,0,0,0,0,77,673,1
0,44,3,28,90,16,36353,36353,337,8688694,3
0,0,14,1,4,1,3355,3355,13294,14432923,1
0,2,12,8,27,5,336,336,104,22490,2
0,8,8,3,1,4,3,3,17,2169,2
0,3,10,3,8,0,61,61,22,3475,2
0,2,20,0,2,66,2437,2437,767,29118246,2
0,10,11,1,21,1,84,84,368,281933,3
0,5,22,3,0,0,2532,2532,1881,420734,2
0,0,14,0,12,3,557,557,2478,2175507,1
0,0,9,0,56,34,635,635,19983,1429959,1
0,2,8,2,1,2,73,73,133,242776,2
0,2,3,4,1,0,134,134,72,75053,2
0,0,9,0,7,0,185,185,332,648485,2
0,0,6,0,3,2,19,19,176,39317,1
0,0,16,0,5,0,34,34,164,65865,1
0,1,16,0,254,22,13545,13545,2806,20479135,1
0,0,5,0,43,22,3,3,162,27615,1
0,0,11,0,96,3,3109,3109,4981,32166976,2
0,0,3,1,1,0,216,216,160,90394,2
0,2,11,0,1,0,5,5,22,39857,3
0,0,9,0,9980,0,1586,1586,714,215772,2
0,71,3,33,24,2,16869,16869,313,1656693,3
0,3,9,0,13,15,6414,6414,3300,9117898,2
0,0,18,0,0,0,351,351,20439,716501,1
0,2,3,1,13,0,78,78,50,15083,3
0,0,13,0,0,2,0,0,28,863,1
0,47,3,23,0,0,27740,27740,718,33160263,3
0,1,15,1,0,1,38,38,70,38678,2
0,0,5,0,0,2,8,8,654,41441,1
0,0,13,0,0,4,7,7,72,5430,1
0,0,10,0,132,29,9,9,26,8965,2
0,0,8,0,58,2,26,26,98,2421,2
0,3,2,0,0,0,34,34,70,140021,1
0,5,3,0,0,0,36,36,321,323849,2
0,0,17,0,28,93,0,0,19,1393,1
0,1,8,0,8,0,16,16,527,29290,2
0,5,11,0,15,2,748,748,1748,8972908,3
0,0,17,4,103,19,717,717,221,99544,1
0,1,18,0,13,1,916,916,8710,5906148,1
0,1,1,2,102,428,5907,5907,6119,13446789,1
0,0,17,0,1,0,12,12,513,87610,1
0,1,9,0,12,0,566,566,1641,826696,1
0,0,16,0,6,0,11,11,220,94000,2
0,5,20,6,63,21,5136,5136,2439,4339549,2
0,0,14,0,1,0,113,113,101,116828,1
0,3,11,0,31,0,322,322,1043,1382796,2
0,0,13,0,0,0,0,0,17,185,1
0,1,2,0,1720,26,792,792,958,850768,2
0,2,17,0,7,0,734,734,491,3129365,2
0,0,4,0,35,17,206,206,191,10406968,1
0,3,8,0,85,0,800,800,1951,8625375,2
0,0,21,0,0,0,0,0,12,693,1
0,0,22,0,0,0,31,31,120,15228,2
0,15,12,19,4,17,274,274,19,97716,2
0,0,12,0,0,0,0,0,290,750,1
0,0,1,0,0,0,4,4,1022,3017,1
0,4,17,0,18,0,794,794,259,3902944,2
0,0,16,0,2,2,8,8,32,6825,1
0,0,22,0,0,0,7,7,58,535,1
0,84,7,11,1,0,14416,14416,1301,260659952,3
0,1,10,1,1,6,38,38,95,26730,2
0,4,8,0,4,19,51,51,801,64842,2
0,1,2,0,11,4,10322,10322,1942,2392662,2
0,6,8,0,17,16,10,10,60,26757,2
0,13,6,20,1,0,2539,2539,254,375286,3
0,2,1,2,1,56,0,0,6,809,2
0,0,1,0,0,0,0,0,3,1013,2
0,2,20,0,59,1,99,99,139,128195,1
0,5,11,0,8,33,4183,4183,135,3085522,3
0,42,7,9,18,0,17843,17843,71573,1219156824,3
0,0,21,0,23,31,1064,1064,287,2224546,1
0,0,10,0,0,1,23,23,75,668127,2
0,13,8,43,549,1,772,772,406,211834,2
0,0,10,0,0,0,0,0,6,1434,3
0,0,13,0,15,39,9,9,358,15648,1
0,189,2,89,643,15,10303,10303,282,5330493,3
0,0,12,1,0,0,7,7,63,5847,1
0,0,1,0,2,1,0,0,29,2138,1
0,5,8,2,10,9,473,473,162,1116140,2
0,0,19,0,0,0,0,0,6,57,1
0,0,7,0,8,16,187,187,389,95910,1
0,8,8,2,5,1,332,332,708,1675341,2
0,1,9,0,6,13,7,7,162,12369,2
0,6,3,1,59,135,1132,1132,398,1145064,3
0,0,1,0,6,35,211,211,3769,339826,2
0,0,18,0,653,142,1189,1189,1256,3762178,1
0,11,16,103,6,0,3255,3255,306,2841667,3
0,9,20,43,5,3,2811,2811,2393,17884919,3
0,1,8,0,37,155,106,106,5322,557488,2
0,0,16,0,271,2,20,20,675,5360,1
0,2,1,0,92,3,1375,1375,1082,220158,1
0,0,10,0,1,17,5,5,19,853,1
0,0,13,0,0,0,11,11,288,14209,1
0,1,21,0,0,3,0,0,13,567,1
0,0,17,0,3,2,14,14,100,60527,1
0,5,10,15,314,12,1523,1523,205,578413,2
0,5,3,1,1,0,1443,1443,227,3292867,3
0,6,3,2,3,1,20672,20672,598,12965002,3
0,0,20,0,0,0,0,0,7,92,1
0,25,11,1,0,1,75,75,194,78303,3
0,0,14,0,1,0,1,1,157,10195,1
0,0,16,0,8,0,1,1,63,3872,1
0,0,18,0,19,0,59,59,1917,226970,1
0,0,20,0,0,2,0,0,92,2624,1
0,6,6,2,6,1,21642,21642,3796,25926782,2
0,47,24,30,17,0,30280,30280,211,60717977,3
0,11,3,2,15,1,437,437,101,43623,2
0,14,3,4,6,0,5408,5408,347,3307410,3
0,0,8,0,23,9,66,66,118,4695743,3
0,1467,3,482,45,5,332029,332029,627,81295543,3
0,3,3,3,710,2,74796,74796,405,7150167,3
0,1,11,0,292,0,2812,2812,669,4548740,2
0,0,21,0,0,0,19,19,2959,61678,1
0,1,9,0,30,5,30,30,66,9988,1
0,15,3,3,314,129,4081,4081,283,4954203,3
0,0,13,0,0,0,0,0,453,1853,1
0,0,5,0,0,0,0,0,13,949,1
0,3,3,0,11,0,20,20,51,52289,3
0,0,18,0,0,0,6487,6487,25999,72999244,1
0,0,15,0,5,0,5759,5759,1778,14971931,1
0,9,17,0,2,0,12,12,19,12065,3
0,2,11,0,0,0,323,323,64,323692,2
0,2,17,11,1946,3,1241,1241,219,29147,1
0,0,10,0,2,1,0,0,27,437,1
0,2,18,0,3,0,726,726,5741,2134521,2
0,0,2,7,0,0,2482,2482,188,571457,2
0,19,3,2,298,2,386,386,317,600935,3
0,0,22,0,17,3,1926,1926,11283,8819426,1
0,0,11,0,3,0,31,31,2386,366321,2
0,0,20,0,0,0,27,27,790,75904,1
0,0,12,0,10,14,0,0,13,118,1
0,0,5,0,0,1,0,0,3,231,1
0,1,2,3,2,74,290,290,132,216606,2
0,129,2,67,110,79,11693,11693,193,3431857,3
0,0,18,0,0,0,15,15,500,56179,1
0,1,21,0,1,0,4,4,41,13293,2
0,0,2,5,433,0,306,306,168,54178,2
0,0,14,0,1,13,3,3,36,2815,2
0,0,17,0,10,16,3,3,82,1395,1
0,0,5,0,0,0,0,0,21,61,1
0,0,22,0,0,0,5,5,115,1075,1
0,55,3,14,35,4,2146,2146,141,164373,3
0,1,12,0,4,1,637,637,289,136297,2
0,0,20,0,15,1,7,7,135,3155,1
0,1,8,0,4,4,1660,1660,3431,2638052,2
0,0,1,0,0,0,0,0,10,627,1
0,80,3,19,56,14,21381,21381,1174,6086633,3
0,0,17,0,3,0,2,2,40,989,1
0,1,16,0,8,66,824,824,13062,1290069,2
0,0,13,0,0,0,1,1,44,226,1
0,1,17,0,1,0,27,27,82,93543,2
0,0,2,6,15,9,214,214,39,17095,1
0,5,10,3,6,0,15737,15737,3072,7282903,3
0,432,3,9,30,1,3560,3560,17,189121,3
0,12,11,1,22,305,1926,1926,3500,15294864,3
0,0,4,0,3,8,1,1,50,55288,1
0,0,14,0,0,0,0,0,9,137,1
0,8,16,3,1105,827,9035,9035,347,24510626,3
0,4,10,0,26,169,475,475,1269,2556765,2
0,0,19,0,3,1,75,75,3665,586191,1
0,47,3,11,32,1,15383,15383,1691,30032846,3
0,215,3,68,11,1,63017,63017,449,7365982,3
0,1,16,0,0,0,462,462,366,1642456,1
0,0,18,0,3,0,7308,7308,45370,221797861,1
0,0,1,0,0,1,1,1,68,914,1
0,0,7,0,0,0,1,1,47,3303,1
0,0,9,0,0,0,6,6,57,12653,2
0,40,3,9,30,8,4053,4053,337,13284437,3
0,0,1,6,12,0,2175,2175,613,842661,1
0,1,11,0,1,0,94,94,4088,587356,1
0,47,7,12,0,0,80095,80095,2593,458288078,3
0,0,10,0,0,0,0,0,4,1053,2
0,1426,3,304,71,130,189820,189820,657,53258372,3
0,1,20,1,84,485,450,450,975,415942,1
0,105,3,45,1,2,1968,1968,179,417522,3
0,0,21,0,44,488,17,17,74,18755,1
0,1,22,1,346,2832,4239,4239,13012,17845286,1
0,0,21,0,1,6,490,490,3310,532872,1
0,0,18,0,5,0,5467,5467,195042,626874401,1
0,8,2,1,6,0,31762,31762,5587,335431367,3
0,2,17,0,203,17,155,155,98,53810,2
0,1,8,0,1,0,808,808,848,1310515,2
0,123,3,133,18,0,15482,15482,491,7893576,3
0,0,21,0,3,8,1,1,22,325,1
0,0,1,0,4,2,25,25,38,6049,2
0,0,13,0,0,0,1,1,1561,2714,1
0,0,21,0,103,396,265,265,349,119348,1
0,0,16,0,0,0,23,23,257,96480,1
0,47,11,4,3,1,626,626,224,2147170,3
0,0,9,0,0,0,4,4,268,36977,1
0,2,5,0,9,0,2169,2169,1508,5504775,1
0,14,10,1,5,1,18,18,28,51197,3
0,639,3,126,9,3,229153,229153,1122,76926027,3
0,1,5,0,0,2,0,0,29,649,1
0,0,3,0,26,6,411,411,913,228436,1
0,0,8,0,0,4,9,9,165,25509,2
0,2,11,0,3,1,2434,2434,826,2305082,2
0,2,12,1,10000,758,1877,1877,431,510775,1
0,45,3,10,1,0,17855,17855,353,1722489,3
0,2,3,0,3,3,1285,1285,552,5956319,3
0,0,9,0,0,0,0,0,20,254,2
0,6,19,4,3,0,43127,43127,5197,325550683,3
0,34,11,2,32,3,1074,1074,139,886445,3
0,0,11,0,9,0,416,416,2287,4386891,1
0,1,2,0,263,591,1834,1834,4418,14523504,2
0,101,3,50,24,12,120983,120983,867,22808093,3
0,2,13,0,1,1,7,7,45,14131,2
0,91,11,4,0,0,301,301,144,2913701,3
0,1,12,0,7,3,33,33,162,6190,1
0,0,20,0,0,1,8,8,58,893,1
0,18,14,10,2,0,6378,6378,661,7873722,3
0,0,22,0,599,754,871,871,6118,14340719,1
0,0,22,0,0,1,10,10,320,3958,1
0,2,2,0,173,5,4991,4991,1312,28690480,2
0,0,2,1,0,0,12,12,155,9821,1
0,30,3,28,8,11,11458,11458,858,6275850,3
0,0,8,0,10,18,345,345,2770,794707,2
0,0,22,0,0,0,0,0,6,625,1
0,0,21,0,0,0,1,1,150,3215,1
0,0,6,0,0,0,5,5,42,1242,1
0,225,3,58,45,4,24321,24321,95,30604153,3
0,203,3,130,86,0,25426,25426,335,5937616,3
0,10,8,1,19,0,1953,1953,574,693061,2
0,12,14,2,106,11,12401,12401,1369,9562612,3
0,115,3,40,6,3,50097,50097,885,48741341,3
0,1,7,0,0,0,535,535,423,1446899,3
0,1,2,0,0,0,10,10,150,42108,2
0,10,2,25,1946,1,1343,1343,182,1271441,3
